2025-04-21 16:18:07,030 - root - INFO - Epoch 165 - Loss: 0.8389054536819458, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,032 - root - INFO - Epoch 166 - Loss: 0.8313098549842834, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,033 - root - INFO - Epoch 167 - Loss: 0.8238178491592407, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,035 - root - INFO - Epoch 168 - Loss: 0.8164280652999878, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,037 - root - INFO - Epoch 169 - Loss: 0.809138298034668, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,039 - root - INFO - Epoch 170 - Loss: 0.8019472360610962, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,040 - root - INFO - Epoch 171 - Loss: 0.7948530316352844, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,042 - root - INFO - Epoch 172 - Loss: 0.7878542542457581, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,044 - root - INFO - Epoch 173 - Loss: 0.78094881772995, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,046 - root - INFO - Epoch 174 - Loss: 0.7741353511810303, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,047 - root - INFO - Epoch 175 - Loss: 0.767412543296814, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,049 - root - INFO - Epoch 176 - Loss: 0.7607784867286682, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,051 - root - INFO - Epoch 177 - Loss: 0.7542318105697632, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,053 - root - INFO - Epoch 178 - Loss: 0.7477712631225586, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,054 - root - INFO - Epoch 179 - Loss: 0.7413952350616455, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,056 - root - INFO - Epoch 180 - Loss: 0.7351022362709045, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,058 - root - INFO - Epoch 181 - Loss: 0.7288910150527954, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,060 - root - INFO - Epoch 182 - Loss: 0.7227600812911987, Accuracy: {'xaa': 1.0, 'final': 1.0}
